tank,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Green Algae,Bluegreen,Diatoms,Cryptophyta,#4,#5,#6,Yellow substances,Total cell count,Trans. 700 nm,LED 3 [525 nm],LED 4 [570 nm],LED 5 [610 nm],LED 6 [370 nm],LED 7 [590 nm],LED 8 [470 nm],Pressure,Temp. LEDs,Temp. Sensor
25,2018-08-29 19:30,33.6,0.91,0,0.66,2.19,35.17,82.74,0.18,24.34,17810,911,0,20,0,0,0,0,18741,506.21,25.8,9.77,24.66,73.95,32.31,118.78,1.02,25.55,26.38
26,2018-08-29 19:30,44.44,0.28,0,1.85,2.66,46.57,78.72,0.19,24.24,23552,284,0,55,0,0,0,0,23892,481.6,35.94,13.28,32.01,96.23,43.13,158.93,1.02,25.7,26.42
27,2018-08-29 19:30,38.09,1.82,0,0,1.87,39.92,80.3,0.2,24.42,20189,1825,0,0,0,0,0,0,22014,491.25,23.38,10.23,26.69,75.77,37.13,125.48,1.02,25.62,26.52
28,2018-08-29 19:30,16.64,0.44,0,0.54,1.73,17.62,84.48,0.19,24.4,8821,436,0,16,0,0,0,0,9273,516.82,15.98,6.25,13.05,45,18.33,66.22,1.02,25.75,26.57
29,2018-08-29 19:30,41.59,0,0,0.28,1.74,41.87,82.76,0.19,24.39,22040,0,0,8,0,0,0,0,22049,506.28,27.78,9.12,22.32,76.96,31.53,135.49,1.02,25.76,26.6
30,2018-08-29 19:30,41.47,0.16,0,0.51,1.83,42.14,82.4,0.2,24.46,21979,162,0,15,0,0,0,0,22156,504.1,27.01,10.02,26.02,79.38,33.76,136.39,1.02,25.79,26.8
31,2018-08-29 19:30,23.9,0.59,0,0.31,1.45,24.8,83.83,0.21,24.5,12667,593,0,9,0,0,0,0,13270,512.82,18.04,7.48,17.7,51.01,21.58,82.75,1.02,25.74,26.9
32,2018-08-29 19:30,36.14,0.38,0,0.3,2.29,36.83,82.58,0.19,24.53,19155,385,0,9,0,0,0,0,19549,505.19,24.5,10.58,22.38,77.54,31.36,124.98,1.02,25.82,26.91
33,2018-08-29 19:30,11.52,0.8,0,0.26,1.21,12.57,85.32,0.17,24.49,6104,801,0,8,0,0,0,0,6912,521.94,11.96,4.05,10.88,31.34,14.09,45.59,1.02,25.93,27.05
34,2018-08-29 19:30,24.48,0,3.33,0,0.93,27.8,84.68,0.2,24.58,12972,0,1496,0,0,0,0,0,14468,518.03,21.63,7.19,13.97,49.19,20.15,91.31,1.02,25.87,27.05
35,2018-08-29 19:30,18.73,5.33,0,0.02,1.97,24.08,80.68,0.19,24.6,9929,5328,0,1,0,0,0,0,15257,493.57,20.13,11.29,27.81,53.17,36.65,73.42,1.02,25.95,27.22
36,2018-08-29 19:30,35.97,0.37,0,0,2.17,36.34,82.71,0.19,24.72,19063,374,0,0,0,0,0,0,19438,506.01,22.82,9.07,21.73,75.21,29.6,121.94,1.02,25.91,27.25
37,2018-08-29 19:30,30.06,1.02,0,0.16,2.33,31.24,82.79,0.23,24.76,15933,1022,0,5,0,0,0,0,16960,506.49,22.62,7.7,21.28,69.88,28.8,107.99,1.02,25.91,27.34
38,2018-08-29 19:30,18.91,4.53,0,0.31,1.92,23.75,79.41,0.26,24.76,10021,4528,0,9,0,0,0,0,14558,485.82,20.56,9.8,26.02,52.68,35.2,74.47,1.03,25.91,27.32
39,2018-08-29 19:30,33.74,1.36,0,0,2.74,35.1,82.4,0.21,24.7,17883,1364,0,0,0,0,0,0,19246,504.09,23.75,9.41,24.31,79.91,32.31,121.58,1.02,26,27.66
40,2018-08-29 19:30,18.26,1.37,0,0.58,2.06,20.2,84.62,0.19,24.81,9676,1365,0,17,0,0,0,0,11058,517.67,19.23,6.95,18.33,51.74,22.4,74.35,1.02,25.96,27.63
41,2018-08-29 19:30,16.8,0.53,0,0.29,1.35,17.62,85.61,0.21,24.85,8902,535,0,9,0,0,0,0,9445,523.75,14,5.41,12.03,40.15,17.85,61.8,1.02,26.04,27.52
42,2018-08-29 19:30,48.45,0,0,0,0.98,48.45,82.9,0.2,24.82,25680,0,0,0,0,0,0,0,25680,507.13,29.59,9.91,21.97,75.5,32.92,147.08,1.02,26.06,27.6
43,2018-08-29 19:30,7.14,0.95,1.26,0,1.7,9.34,85.68,0.18,24.89,3785,946,565,0,0,0,0,0,5296,524.19,12.88,4.01,9.68,32.96,11.88,41.59,1.02,26.12,27.79
44,2018-08-29 19:30,1.89,0.43,0,0.41,1.76,2.72,85.92,0.2,24.89,999,431,0,12,0,0,0,0,1442,525.61,9.22,2.08,4.76,24.99,7.78,24.57,1.02,26.08,27.84
45,2018-08-29 19:30,6.08,0.18,0,1.04,1.41,7.29,85.54,0.25,24.94,3223,176,0,31,0,0,0,0,3430,523.29,12.45,4.01,7.92,27.62,11.97,35.75,1.02,26.16,27.83
46,2018-08-29 19:30,19.34,8.93,0,1.12,1.99,29.38,75.69,0.18,24.98,10250,8927,0,33,0,0,0,0,19210,463.03,29.18,15.26,43.34,58.87,55.05,81.39,1.02,26.13,27.92
47,2018-08-29 19:30,5.31,1.09,1.07,0.06,1.29,7.54,86.08,0.19,25,2816,1089,482,2,0,0,0,0,4389,526.62,11.01,3.67,8.69,25.6,11.16,32.23,1.02,26.5,27.98
48,2018-08-29 19:30,22.76,0.13,0.97,0,1.51,23.86,83.62,0.21,25,12061,134,436,0,0,0,0,0,12631,511.58,18.07,6.27,15.89,50.78,18.34,82.18,1.02,26.24,28
